id,reaction,rheaID,reducing_agent,substrates,products,participants,chebis
Q16678,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49880,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131970']"
Q16678,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49876,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131969']"
Q16678,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49860,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131965']"
Q16678,"(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate = 5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoate + H2O",RHEA:48632,,"['(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate']","['5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoate']","['(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate', '5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:57450', 'CHEBI:65342']"
Q16678,"(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate = 12-oxo-(5Z,8Z,10E,14Z)-eicosatetraenoate + H2O",RHEA:37947,,"['(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate']","['12-oxo-(5Z,8Z,10E,14Z)-eicosatetraenoate']","['(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate', '12-oxo-(5Z,8Z,10E,14Z)-eicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:57444', 'CHEBI:75231']"
Q16678,"(13S)-hydroperoxy-(9Z,11E)-octadecadienoate = 13-oxo-(9Z,11E)-octadecadienoate + H2O",RHEA:48716,,"['(13S)-hydroperoxy-(9Z,11E)-octadecadienoate']","['13-oxo-(9Z,11E)-octadecadienoate']","['(13S)-hydroperoxy-(9Z,11E)-octadecadienoate', '13-oxo-(9Z,11E)-octadecadienoate', 'H2O']","['CHEBI:15377', 'CHEBI:57466', 'CHEBI:90781']"
Q16678,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate = 15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate + H2O",RHEA:48636,,"['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate', '15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:57410', 'CHEBI:57446']"
Q16696,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
Q16850,a 14alpha-methyl steroid + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = a Delta(14) steroid + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase],RHEA:54028,3 reduced [NADPH--hemoprotein reductase],['a 14alpha-methyl steroid'],"['a Delta(14) steroid', 'formate']","['a 14alpha-methyl steroid', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', 'a Delta(14) steroid', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:138029', 'CHEBI:138031']"
Q16850,"lanosterol + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]",RHEA:25286,3 reduced [NADPH--hemoprotein reductase],['lanosterol'],"['4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'formate']","['lanosterol', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:16521', 'CHEBI:17813', 'CHEBI:57618', 'CHEBI:58210']"
Q16850,"24,25-dihydrolanosterol + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 4,4-dimethyl-8,14-cholestadien-3beta-ol + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]",RHEA:45960,3 reduced [NADPH--hemoprotein reductase],"['24,25-dihydrolanosterol']","['4,4-dimethyl-8,14-cholestadien-3beta-ol', 'formate']","['24,25-dihydrolanosterol', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', '4,4-dimethyl-8,14-cholestadien-3beta-ol', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:28113', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:78904']"
Q1JPY5,a 14alpha-methyl steroid + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = a Delta(14) steroid + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase],RHEA:54028,3 reduced [NADPH--hemoprotein reductase],['a 14alpha-methyl steroid'],"['a Delta(14) steroid', 'formate']","['a 14alpha-methyl steroid', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', 'a Delta(14) steroid', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:138029', 'CHEBI:138031']"
Q1PS23,"(+)-amorpha-4,11-diene + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = (+)-artemisinate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]",RHEA:32999,3 reduced [NADPH--hemoprotein reductase],"['(+)-amorpha-4,11-diene']",['(+)-artemisinate'],"['(+)-amorpha-4,11-diene', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', '(+)-artemisinate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:52026', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:64782']"
Q27698,,,,,,,
Q27756,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
Q29497,a C21-steroid + O2 + reduced [NADPH--hemoprotein reductase] = a 17alpha-hydroxy-C21-steroid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:65760,reduced [NADPH--hemoprotein reductase],['a C21-steroid'],['a 17alpha-hydroxy-C21-steroid'],"['a C21-steroid', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'a 17alpha-hydroxy-C21-steroid', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:61313', 'CHEBI:138141']"
Q29497,O2 + progesterone + reduced [NADPH--hemoprotein reductase] = 17alpha-hydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:46308,reduced [NADPH--hemoprotein reductase],['progesterone'],['17alpha-hydroxyprogesterone'],"['O2', 'progesterone', 'reduced [NADPH--hemoprotein reductase]', '17alpha-hydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17026', 'CHEBI:17252', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,O2 + pregnenolone + reduced [NADPH--hemoprotein reductase] = 17alpha-hydroxypregnenolone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50236,reduced [NADPH--hemoprotein reductase],['pregnenolone'],['17alpha-hydroxypregnenolone'],"['O2', 'pregnenolone', 'reduced [NADPH--hemoprotein reductase]', '17alpha-hydroxypregnenolone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16581', 'CHEBI:28750', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,"17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:14753,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxyprogesterone'],"['acetate', 'androst-4-ene-3,17-dione']","['17alpha-hydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'acetate', 'androst-4-ene-3,17-dione', '2 H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16422', 'CHEBI:17252', 'CHEBI:30089', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,"17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = 16alpha,17alpha-dihydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53216,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxyprogesterone'],"['16alpha,17alpha-dihydroxyprogesterone']","['17alpha-hydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '16alpha,17alpha-dihydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:763', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17252', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,"16alpha,17alpha-dihydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = 6beta,16alpha,17alpha-trihydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53220,reduced [NADPH--hemoprotein reductase],"['16alpha,17alpha-dihydroxyprogesterone']","['6beta,16alpha,17alpha-trihydroxyprogesterone']","['16alpha,17alpha-dihydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '6beta,16alpha,17alpha-trihydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:763', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137046']"
Q29497,17alpha-hydroxypregnenolone + O2 + reduced [NADPH--hemoprotein reductase] = 3beta-hydroxyandrost-5-en-17-one + acetate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50244,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxypregnenolone'],"['3beta-hydroxyandrost-5-en-17-one', 'acetate']","['17alpha-hydroxypregnenolone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '3beta-hydroxyandrost-5-en-17-one', 'acetate', '2 H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:28689', 'CHEBI:28750', 'CHEBI:30089', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,"16alpha,17alpha-dihydroxypregnenolone + O2 + reduced [NADPH--hemoprotein reductase] = 3beta,16alpha-dihydroxy-androst-5-en-17-one + acetate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53224,reduced [NADPH--hemoprotein reductase],"['16alpha,17alpha-dihydroxypregnenolone']","['3beta,16alpha-dihydroxy-androst-5-en-17-one', 'acetate']","['16alpha,17alpha-dihydroxypregnenolone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '3beta,16alpha-dihydroxy-androst-5-en-17-one', 'acetate', '2 H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:27771', 'CHEBI:30089', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137049']"
Q29497,"3beta-hydroxyandrost-5-en-17-one + O2 + reduced [NADPH--hemoprotein reductase] = 3beta,16alpha-dihydroxy-androst-5-en-17-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:47220,reduced [NADPH--hemoprotein reductase],['3beta-hydroxyandrost-5-en-17-one'],"['3beta,16alpha-dihydroxy-androst-5-en-17-one']","['3beta-hydroxyandrost-5-en-17-one', 'O2', 'reduced [NADPH--hemoprotein reductase]', '3beta,16alpha-dihydroxy-androst-5-en-17-one', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:27771', 'CHEBI:28689', 'CHEBI:57618', 'CHEBI:58210']"
Q29497,"androst-4-ene-3,17-dione + O2 + reduced [NADPH--hemoprotein reductase] = 16alpha-hydroxyandrost-4-ene-3,17-dione + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53228,reduced [NADPH--hemoprotein reductase],"['androst-4-ene-3,17-dione']","['16alpha-hydroxyandrost-4-ene-3,17-dione']","['androst-4-ene-3,17-dione', 'O2', 'reduced [NADPH--hemoprotein reductase]', '16alpha-hydroxyandrost-4-ene-3,17-dione', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16422', 'CHEBI:27582', 'CHEBI:57618', 'CHEBI:58210']"
Q29626,prostaglandin H2 = prostaglandin I2,RHEA:23580,,['prostaglandin H2'],['prostaglandin I2'],"['prostaglandin H2', 'prostaglandin I2']","['CHEBI:57403', 'CHEBI:57405']"
Q29626,a hydroperoxyeicosatetraenoate = an oxoeicosatetraenoate + H2O,RHEA:55556,,['a hydroperoxyeicosatetraenoate'],['an oxoeicosatetraenoate'],"['a hydroperoxyeicosatetraenoate', 'an oxoeicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:59720', 'CHEBI:131859']"
Q29626,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate = 15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate + H2O",RHEA:48636,,"['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate', '15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:57410', 'CHEBI:57446']"
Q29626,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + AH2 = (5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate + A + H2O",RHEA:48856,,"['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['(5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate']","['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate', 'AH2', '(5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate', 'A', 'H2O']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:17499', 'CHEBI:57409', 'CHEBI:57446']"
Q2MJ20,beta-amyrin + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 4 H(+) + 4 H2O + oleanolate + 3 oxidized [NADPH--hemoprotein reductase],RHEA:43068,3 reduced [NADPH--hemoprotein reductase],['beta-amyrin'],['oleanolate'],"['beta-amyrin', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', '4 H(+)', '4 H2O', 'oleanolate', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:10352', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:82828']"
Q2PG45,prostaglandin H2 = thromboxane A2,RHEA:17137,,['prostaglandin H2'],['thromboxane A2'],"['prostaglandin H2', 'thromboxane A2']","['CHEBI:57405', 'CHEBI:57445']"
Q2PG45,"prostaglandin H2 = (12S)-hydroxy-(5Z,8E,10E)-heptadecatrienoate + malonaldehyde",RHEA:48644,,['prostaglandin H2'],"['(12S)-hydroxy-(5Z,8E,10E)-heptadecatrienoate', 'malonaldehyde']","['prostaglandin H2', '(12S)-hydroxy-(5Z,8E,10E)-heptadecatrienoate', 'malonaldehyde']","['CHEBI:57405', 'CHEBI:90694', 'CHEBI:566274']"
Q2PG45,a hydroperoxyeicosatetraenoate = an oxoeicosatetraenoate + H2O,RHEA:55556,,['a hydroperoxyeicosatetraenoate'],['an oxoeicosatetraenoate'],"['a hydroperoxyeicosatetraenoate', 'an oxoeicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:59720', 'CHEBI:131859']"
Q2PG45,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate = 15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate + H2O",RHEA:48636,,"['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate', '15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate', 'H2O']","['CHEBI:15377', 'CHEBI:57410', 'CHEBI:57446']"
Q2PG45,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + AH2 = (5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate + A + H2O",RHEA:48856,,"['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate']","['(5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate']","['(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate', 'AH2', '(5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate', 'A', 'H2O']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:17499', 'CHEBI:57409', 'CHEBI:57446']"
Q2QUC5,O2 + reduced [NADPH--hemoprotein reductase] + tryptamine = H(+) + H2O + oxidized [NADPH--hemoprotein reductase] + serotonin,RHEA:52320,reduced [NADPH--hemoprotein reductase],['tryptamine'],['serotonin'],"['O2', 'reduced [NADPH--hemoprotein reductase]', 'tryptamine', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]', 'serotonin']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:57887', 'CHEBI:58210', 'CHEBI:350546']"
Q2XNC8,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49884,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131975']"
Q2XNC8,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49880,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131970']"
Q2XNC8,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49856,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131964']"
Q2XNC8,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N-(8,9-epoxy-5Z,11Z,14Z-eicosatrienoyl)-ethanolamine + oxidized [NADPH--hemoprotein reductase]",RHEA:53140,reduced [NADPH--hemoprotein reductase],"['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine']","['N-(8,9-epoxy-5Z,11Z,14Z-eicosatrienoyl)-ethanolamine']","['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'H(+)', 'H2O', 'N-(8,9-epoxy-5Z,11Z,14Z-eicosatrienoyl)-ethanolamine', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:2700', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:136989']"
Q2XNC8,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N-(11,12-epoxy-5Z,8Z,14Z-eicosatrienoyl)-ethanolamine + oxidized [NADPH--hemoprotein reductase]",RHEA:53144,reduced [NADPH--hemoprotein reductase],"['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine']","['N-(11,12-epoxy-5Z,8Z,14Z-eicosatrienoyl)-ethanolamine']","['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'H(+)', 'H2O', 'N-(11,12-epoxy-5Z,8Z,14Z-eicosatrienoyl)-ethanolamine', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:2700', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:136990']"
Q2XNC8,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N-(14,15-epoxy-5Z,8Z,11Z-eicosatrienoyl)-ethanolamine + oxidized [NADPH--hemoprotein reductase]",RHEA:53148,reduced [NADPH--hemoprotein reductase],"['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine']","['N-(14,15-epoxy-5Z,8Z,11Z-eicosatrienoyl)-ethanolamine']","['N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'H(+)', 'H2O', 'N-(14,15-epoxy-5Z,8Z,11Z-eicosatrienoyl)-ethanolamine', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:2700', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:136991']"
